position	sentiment
0	0.1375
28	0.1375
91	0.101979166667
197	0.0603125
271	0.0373958333333
335	-0.0084375
360	-0.0084375
410	-0.0084375
535	-0.00635416666667
575	-0.0521875
621	-0.100104166667
694	-0.100104166667
772	-0.100104166667
793	-0.100104166667
883	-0.01875
931	0.0104166666667
978	-0.03125
1095	0.0104166666667
1155	0.0104166666667
1203	0.0104166666667
1253	0.00833333333333
1447	0.00833333333333
1485	0.0381944444444
1555	0.06875
1593	0.0770833333333
1603	0.0770833333333
1652	0.03125
1740	0.0743055555556
1826	0.101388888889
1952	0.0597222222222
2097	0.0597222222222
2158	0.0597222222222
2227	0.0680555555556
2348	0.0402777777778
2427	0.0395833333333
2468	0.00902777777778
2515	0.018287037037
2618	-0.0206018518519
2717	-0.0143518518519
2818	-0.0449074074074
2900	-0.0303240740741
2956	-0.0303240740741
3257	-0.0844907407407
3460	-0.101157407407
3610	-0.0969907407407
3645	-0.0650462962963
3716	-0.0525462962963
3840	-0.0525462962963
3987	-0.0701388888889
4271	-0.0145833333333
4406	-0.0166666666667
4615	-0.00416666666667
4822	-0.0208333333333
