position	sentiment
0	0.111111111111
30	0.111111111111
118	0.111111111111
262	0.0861111111111
264	0.0861111111111
311	0.0861111111111
355	0.0861111111111
394	0.0861111111111
432	0.0861111111111
492	0.0861111111111
577	0.157152777778
614	0.115486111111
661	0.119652777778
663	0.0932638888889
715	0.0932638888889
827	0.0765972222222
946	0.0877083333333
1027	0.0877083333333
1121	0.0877083333333
1343	0.0877083333333
1414	0.107152777778
1574	0.118263888889
1790	0.0472222222222
1894	0.0416666666667
1931	0.0375
1966	0.0361111111111
2061	0.0305555555556
2152	0.0305555555556
2226	0.0305555555556
2427	0.05
