position	sentiment
0	0.0513888888889
41	0.0513888888889
172	0.0291666666667
200	0.0291666666667
213	0.0375
230	0.0375
383	0.00694444444444
522	0.00277777777778
567	-0.0277777777778
643	-0.0277777777778
665	-0.0277777777778
707	-0.0277777777778
718	-0.0305555555556
763	0.0236111111111
815	0.0236111111111
964	0.0236111111111
984	0.0166666666667
1033	0.0625
1065	0.135833333333
1137	0.14
1195	0.14
1274	0.14
1431	0.14
1581	0.14
1649	0.151111111111
1730	0.151111111111
1767	0.184444444444
1811	0.230277777778
1934	0.248333333333
1975	0.221944444444
2122	0.122569444444
2219	0.122569444444
2326	0.122569444444
2360	0.122569444444
2396	0.122569444444
2493	0.122569444444
2564	0.128125
2592	0.190625
2670	0.207291666667
2697	0.161458333333
2749	0.142013888889
2790	0.122569444444
2859	0.184722222222
2929	0.184722222222
3006	0.193055555556
3066	0.193055555556
3202	0.186805555556
3230	0.261805555556
3254	0.225694444444
3293	0.163194444444
3453	0.113194444444
3480	0.113194444444
3632	0.188194444444
3717	0.181944444444
3804	0.145833333333
