position	sentiment
0	0.219444444444
59	0.219444444444
105	0.261111111111
210	0.274340277778
330	0.251423611111
384	0.244479166667
470	0.275034722222
591	0.275034722222
752	0.275034722222
859	0.249340277778
883	0.226423611111
975	0.191701388889
1096	0.191701388889
1188	0.161145833333
1354	0.119479166667
1372	0.0604166666667
1374	0.0770833333333
1541	0.0583333333333
1638	0.0736111111111
1706	0.0736111111111
1825	0.0694444444444
1946	0.0694444444444
2104	0.0694444444444
2177	0.0583333333333
2266	0.0583333333333
2310	0.0583333333333
2478	0.114583333333
2515	0.114583333333
2599	0.0979166666667
2644	0.147916666667
2773	0.102083333333
2832	0.102083333333
2975	0.10625
3113	0.13125
3138	0.13125
3246	0.13125
3292	0.13125
3381	0.18125
3472	0.125
3620	0.119444444444
3657	0.119444444444
3680	0.0694444444444
3773	0.0694444444444
3838	0.0694444444444
3910	0.0694444444444
3999	0.0888888888889
4027	0.0888888888889
4038	0.0888888888889
4100	0.0888888888889
4143	0.0388888888889
4192	0.0388888888889
4335	0.0611111111111
4421	0.0611111111111
4609	0.0611111111111
4676	0.0944444444444
4695	0.0361111111111
4771	0.0361111111111
4827	-0.00833333333333
4874	0.0375
5004	0.0375
5179	0.0375
5268	0.0375
5320	0.0291666666667
5464	0.0125
5545	0.0125
5724	0.0125
5779	-0.00208333333333
5834	0.0145833333333
6121	0.0354166666667
6176	0.0354166666667
6251	-0.0104166666667
6351	-0.0104166666667
6533	-0.00902777777778
6614	-0.00902777777778
6639	-0.000694444444444
6645	-0.000694444444444
6686	-0.000694444444444
6740	-0.000694444444444
6934	-0.0194444444444
6977	0.0222222222222
7065	0.0472222222222
7101	0.0472222222222
7149	0.0309722222222
7159	0.0309722222222
7270	-0.02875
7450	-0.02875
7538	-0.02875
7627	-0.02875
7782	-0.02875
7846	0.0285416666667
7919	0.0285416666667
7965	0.0285416666667
8038	0.04
8055	0.04
8136	0.05625
8307	0.05625
