position	sentiment
0	-0.21875
12	-0.21875
82	-0.16875
168	-0.16875
234	-0.153472222222
361	-0.145138888889
448	-0.0618055555556
542	-0.0618055555556
827	0.0215277777778
871	0.0344907407407
1008	0.0344907407407
1054	0.0803240740741
1114	0.112268518519
1158	0.16712962963
1202	0.149074074074
1276	0.176851851852
1316	0.161574074074
1332	0.115740740741
1415	0.131018518519
1546	0.131018518519
1741	0.149074074074
1934	0.172222222222
2015	0.2
2145	0.179166666667
2361	0.151388888889
2461	0.123611111111
2541	0.0666666666667
2721	0.0388888888889
2850	0.0388888888889
3028	0.0902777777778
3057	0.075
3138	0.102777777778
3199	0.0763888888889
3346	0.0652777777778
3388	0.0833333333333
3457	0.0583333333333
3602	0.0583333333333
3723	0.104166666667
3798	0.133333333333
3923	0.15625
4041	0.184027777778
4099	0.224305555556
4241	0.235416666667
4406	0.207638888889
4450	0.215972222222
4740	0.186805555556
4813	0.160416666667
4964	0.160416666667
5032	0.160416666667
5164	0.160416666667
5284	0.202083333333
5367	0.175
5556	0.0888888888889
5581	0.0430555555556
5678	0.0319444444444
5813	0.0319444444444
5969	0.0319444444444
6043	0.0444444444444
6164	0.025
6264	-0.0333333333333
6380	-0.0375
