position	sentiment
0	0.0430555555556
33	0.0430555555556
87	0.0291666666667
167	0.0236111111111
280	0.0465277777778
393	0.0465277777778
434	0.0131944444444
448	0.0131944444444
510	-0.0118055555556
619	-0.00347222222222
659	0.0194444444444
673	0.0138888888889
700	0.00833333333333
725	0.00833333333333
863	0.0166666666667
910	0.0166666666667
947	0.0166666666667
961	0.0201388888889
974	0.0701388888889
996	0.0701388888889
1034	0.0618055555556
1106	0.0534722222222
1234	0.0534722222222
1381	0.0534722222222
1536	0.0534722222222
1706	0.103472222222
1747	0.106944444444
