position	sentiment
0	-0.0833333333333
19	-0.0833333333333
71	-0.0833333333333
126	-0.0833333333333
203	-0.0833333333333
283	-0.0833333333333
284	-0.0375
321	-0.0430555555556
341	-0.00138888888889
366	-0.00138888888889
367	0.0319444444444
420	0.0319444444444
522	0.0319444444444
626	0.0736111111111
669	0.0736111111111
737	0.0736111111111
940	0.0736111111111
941	0.109027777778
1007	0.104861111111
1076	0.140972222222
1133	0.188194444444
1230	0.188194444444
1329	0.154861111111
1434	0.154861111111
1435	0.154861111111
1529	0.0979166666667
1620	0.0979166666667
1646	0.0979166666667
1667	0.0604166666667
1708	0.025
1741	0.00486111111111
1941	-0.0715277777778
2042	-0.11875
2157	-0.110416666667
2258	-0.110416666667
2259	-0.120833333333
2391	-0.120833333333
2566	-0.0597222222222
2567	-0.0597222222222
2602	-0.0951388888889
2680	-0.0576388888889
2789	-0.0576388888889
2790	-0.0375
2885	0.00833333333333
2886	0.0388888888889
3076	0.0305555555556
3077	0.0347222222222
3181	0.0451388888889
3316	0.101388888889
3317	0.0555555555556
3546	0.0555555555556
3547	0.0909722222222
3701	0.0909722222222
3702	0.0909722222222
3861	0.153472222222
3862	0.153472222222
3920	0.122916666667
3962	0.122916666667
4058	0.134895833333
4114	0.134895833333
4245	0.0786458333333
4311	0.0828125
4337	0.0828125
4338	0.124479166667
4449	0.1503125
4450	0.187291666667
4472	0.0914583333333
4551	0.0914583333333
4695	0.0914583333333
4783	0.0914583333333
4885	0.0753125
5052	0.0753125
5152	0.0753125
5153	0.0711458333333
5250	0.0294791666667
5278	0.0263541666667
5413	0.000520833333333
5414	-0.0364583333333
5499	-0.003125
5500	-0.003125
5670	-0.003125
5765	-0.003125
5766	-0.003125
5812	-0.003125
5813	0.0354166666667
