position	sentiment
0	0.0145833333333
20	0.0145833333333
165	0.0145833333333
264	0.00625
322	0.0479166666667
366	0.00833333333333
429	-0.0177083333333
467	-0.0177083333333
625	-0.0270833333333
675	-0.0933333333333
763	-0.0433333333333
922	-0.0433333333333
1119	-0.0433333333333
1173	-0.0433333333333
1284	-0.0315277777778
1420	-0.0231944444444
1523	-0.0231944444444
1666	-0.0231944444444
1720	-0.00652777777778
1791	-0.00652777777778
1861	-0.00652777777778
1882	0.00763888888889
1903	-0.000694444444444
1927	0.00763888888889
1980	0.0159722222222
2035	0.0159722222222
2078	-0.0125
2121	-0.0125
2152	-0.0125
2216	-0.0125
2303	-0.0125
2359	0.0333333333333
2401	0.0333333333333
2514	0.0458333333333
2582	0.102083333333
2663	0.160416666667
2733	0.2015625
2802	0.2015625
2876	0.218229166667
2955	0.218229166667
3007	0.218229166667
3120	0.2265625
3279	0.184895833333
3355	0.194270833333
3406	0.194270833333
3443	0.194270833333
3508	0.138020833333
3591	0.127604166667
3671	0.078125
3747	0.078125
3833	0.134375
4001	0.134375
4087	0.134375
4147	0.126041666667
