position	sentiment
0	0.154305555556
20	0.154305555556
139	0.12375
256	0.0665740740741
469	0.00407407407407
601	0.074837962963
678	0.101921296296
761	0.101921296296
810	0.12900462963
987	0.217824074074
1049	0.18587962963
1184	0.127546296296
1232	0.0969907407407
1260	0.0969907407407
1284	0.0969907407407
1361	0.0541666666667
1405	0.0708333333333
1407	0.0305555555556
1466	0.0305555555556
1621	0.0305555555556
1649	-0.0111111111111
1794	-0.0694444444444
1906	-0.0833333333333
1932	-0.0833333333333
1959	-0.0833333333333
2035	-0.0833333333333
2113	-0.0833333333333
2144	-0.0416666666667
2174	-0.0416666666667
2231	-0.0416666666667
2260	-0.0416666666667
2315	-0.0416666666667
2340	0.0125
2371	0.0125
2395	0.0125
2397	0.0125
2428	0.0125
2453	0.0125
2536	0.0125
2608	0.0125
2691	0.0125
2722	0.0125
2752	0.0125
2809	0.0125
2838	0.0
2864	0.0
2895	0.0277777777778
2920	0.0277777777778
2950	0.0277777777778
2975	0.0277777777778
3006	0.0277777777778
3031	0.0277777777778
3118	0.0277777777778
3166	0.0277777777778
3246	0.0277777777778
3277	0.0277777777778
3307	0.0277777777778
3365	0.0277777777778
3394	0.0
3448	-0.0166666666667
3473	-0.0166666666667
3506	-0.0166666666667
3531	-0.0166666666667
3564	-0.0166666666667
3589	-0.0333333333333
3735	-0.0333333333333
3780	-0.0333333333333
