position	sentiment
0	0.202777777778
18	0.202777777778
116	0.156944444444
163	0.156944444444
257	0.116666666667
388	0.0722222222222
430	0.101388888889
509	0.101388888889
556	0.130555555556
585	0.0236111111111
628	-0.0430555555556
718	-0.0430555555556
833	-0.0430555555556
891	-0.0430555555556
959	-0.0513888888889
1091	-0.0513888888889
1222	-0.0513888888889
1277	-0.0513888888889
1400	-0.0513888888889
1430	-0.0513888888889
1497	-0.0513888888889
1611	0.0111111111111
1647	0.0375
1753	0.0583333333333
1789	0.0125
1878	0.0458333333333
1973	0.0541666666667
2066	0.00972222222222
2125	0.0680555555556
2171	0.0680555555556
2203	0.0680555555556
2280	0.0680555555556
2423	0.0680555555556
2554	0.0680555555556
2592	0.0680555555556
2627	0.0472222222222
2682	0.0472222222222
2718	0.0138888888889
2787	0.0430555555556
2841	0.0875
2866	0.0291666666667
2917	0.0291666666667
2955	0.0291666666667
2983	0.0291666666667
3075	0.0291666666667
3132	0.0791666666667
3166	0.0791666666667
3203	0.0791666666667
3220	0.0791666666667
3330	0.0791666666667
3394	0.05
3448	0.06875
3475	0.14375
3543	0.14375
3631	0.14375
3720	0.21875
3835	0.2375
3945	0.1875
4038	0.1875
