position	sentiment
0	-0.305555555556
38	-0.305555555556
100	-0.213888888889
236	-0.158333333333
272	-0.133333333333
330	-0.15625
422	-0.117361111111
470	-0.117361111111
521	-0.0479166666667
536	-0.03125
570	-0.03125
655	0.0243055555556
890	0.0826388888889
1070	0.0826388888889
1173	0.0493055555556
1239	0.0493055555556
1328	0.0243055555556
1355	0.0472222222222
1397	0.113888888889
1475	0.113888888889
1573	0.0833333333333
1593	0.0666666666667
1604	0.0972222222222
1707	0.138888888889
1755	0.138888888889
1774	0.130555555556
1880	0.130555555556
1906	0.130555555556
1969	0.130555555556
2132	0.158333333333
2169	0.122222222222
2227	0.163888888889
2323	0.163888888889
2339	0.195833333333
2412	0.165277777778
2486	0.123611111111
2574	0.123611111111
2640	0.131944444444
2674	0.131944444444
2846	0.165277777778
2906	0.165277777778
2983	0.1375
3057	0.106944444444
3125	0.0652777777778
3163	0.0486111111111
3309	0.05
3395	0.05
3476	0.0694444444444
3616	0.0694444444444
3685	0.0916666666667
3875	0.100868055556
3994	0.109201388889
4184	0.109201388889
4321	0.1203125
4398	0.1203125
4543	0.1203125
4682	0.136979166667
4703	0.103645833333
4728	0.114756944444
4784	0.0953125
4942	0.136979166667
