position	sentiment
0	0.0416666666667
14	0.0416666666667
118	0.0416666666667
258	0.0416666666667
446	0.0208333333333
537	0.04375
610	0.04375
698	0.04375
870	0.0354166666667
956	0.0354166666667
1107	-0.0104166666667
1261	-0.0104166666667
1353	0.0229166666667
1453	0.122916666667
1576	0.122916666667
1688	0.122916666667
1819	0.0979166666667
1933	0.075
2081	0.0861111111111
2239	0.0861111111111
2337	0.0944444444444
2460	0.0861111111111
2618	0.0694444444444
2716	0.0527777777778
2857	0.0194444444444
2904	-0.0305555555556
2980	-0.0388888888889
3111	-0.0388888888889
3268	-0.00555555555556
3311	-0.00555555555556
3334	-0.0416666666667
3391	-0.0416666666667
3609	-0.0416666666667
3668	-0.0583333333333
3729	-0.0416666666667
3811	0.00833333333333
3915	0.00833333333333
