position	sentiment
0	0.180555555556
24	0.180555555556
85	0.117361111111
159	0.117361111111
334	0.0840277777778
394	0.0840277777778
548	0.136111111111
601	0.136111111111
751	0.188194444444
952	0.188194444444
1065	0.125694444444
1087	0.125694444444
1234	0.0611111111111
1335	0.0555555555556
1464	0.0583333333333
1611	0.0583333333333
1687	0.1
1782	0.09375
1872	0.08125
1959	0.0729166666667
2115	0.0270833333333
2157	0.0270833333333
2304	0.01875
2371	0.0375
2503	0.0416666666667
2556	0.0416666666667
2693	0.0416666666667
2801	0.0875
2968	0.0458333333333
3006	0.0520833333333
3065	0.01875
3141	0.0270833333333
3313	0.0270833333333
3330	0.0270833333333
3375	0.05625
3541	0.0291666666667
3665	0.0291666666667
3721	0.0291666666667
3847	0.05625
3939	0.0104166666667
4141	0.0104166666667
4235	0.0104166666667
4269	0.00208333333333
4351	0.00208333333333
4435	0.00208333333333
4493	0.00208333333333
4614	0.0104166666667
4689	0.0104166666667
4745	0.0104166666667
4773	0.0104166666667
