position	sentiment
0	-0.0916666666667
14	-0.0916666666667
73	-0.0583333333333
222	-0.104166666667
355	-0.07875
444	-0.07875
513	-0.0204166666667
604	-0.0204166666667
658	0.0170833333333
700	0.0170833333333
822	0.0184722222222
971	-0.0273611111111
1000	0.00597222222222
1036	0.00597222222222
1190	0.00597222222222
1231	0.00597222222222
1286	-0.0194444444444
1353	-0.0527777777778
1398	-0.0527777777778
1427	0.00347222222222
1555	0.0243055555556
1630	0.0222222222222
1673	0.0208333333333
1791	0.0361111111111
1852	0.0486111111111
1992	0.0486111111111
1994	0.0486111111111
2168	-0.00694444444444
2250	0.00347222222222
2442	-0.00763888888889
2588	0.0590277777778
2641	0.00277777777778
2755	0.00277777777778
2827	0.0715277777778
2935	0.0270833333333
3093	0.0222222222222
3166	-0.0458333333333
