position	sentiment
0	-0.0575
32	-0.0575
103	-0.0575
204	-0.0075
327	-0.0158333333333
458	0.0170833333333
494	0.04625
590	0.04625
633	0.05875
723	0.075
797	0.0583333333333
854	0.0864583333333
945	0.0864583333333
1054	0.0697916666667
1167	0.0614583333333
1264	0.028125
1363	0.028125
1429	0.028125
1493	0.0114583333333
1557	0.0114583333333
1641	0.0114583333333
1714	0.0114583333333
1777	0.0342361111111
1943	0.0311111111111
2025	0.0311111111111
2161	0.0477777777778
2308	0.0727777777778
2378	0.0838888888889
2511	0.138055555556
2574	0.121388888889
2623	0.129722222222
2676	0.129722222222
2739	0.125555555556
2808	0.119305555556
3011	0.113194444444
3136	0.0881944444444
3255	0.0881944444444
3353	0.0881944444444
3451	0.0631944444444
3515	0.0520833333333
3609	-0.00208333333333
3672	-0.00208333333333
3685	-0.0104166666667
3779	-0.0104166666667
3875	-0.00625
3954	0.025
4065	0.0583333333333
4150	0.0583333333333
4241	0.0583333333333
4417	0.05
4609	0.0861111111111
4693	0.0694444444444
4848	0.0638888888889
4907	0.0638888888889
5014	0.0722222222222
5085	0.0722222222222
5143	0.0805555555556
5209	0.0493055555556
5335	0.0618055555556
5461	0.113888888889
5585	0.113888888889
5713	0.130555555556
5803	0.0944444444444
5879	0.111111111111
5938	0.116666666667
6047	0.129166666667
6060	0.120833333333
6155	0.120833333333
6251	0.179166666667
6362	0.154166666667
6458	0.108333333333
6556	0.05625
6646	0.05625
6810	0.0854166666667
7035	0.09375
7179	0.118055555556
7340	0.131944444444
7365	0.119444444444
7375	0.119444444444
7445	0.105555555556
7526	0.0388888888889
7665	0.0645833333333
7748	0.110416666667
7845	0.15625
7943	0.15625
8020	0.164583333333
8164	0.164583333333
8275	0.123611111111
8402	0.118055555556
8461	0.118055555556
8543	0.118055555556
8597	0.131944444444
8659	0.131944444444
8711	0.1375
8747	0.0916666666667
8753	0.0458333333333
8801	0.0458333333333
8849	0.0
8876	0.0
8956	0.0
9027	0.0
9062	0.0
9105	0.0
