position	sentiment
0	0.124305555556
18	0.124305555556
169	0.127083333333
311	0.0756944444444
456	0.0548611111111
622	0.0243055555556
789	0.0357638888889
925	0.0357638888889
980	0.0638888888889
1028	0.0583333333333
1079	0.0333333333333
1186	0.0
1278	0.0333333333333
1361	0.0527777777778
1386	0.0527777777778
1498	0.0756944444444
1534	0.0826388888889
1626	0.0868055555556
1817	0.0868055555556
1976	0.0868055555556
2011	0.0701388888889
2159	0.0506944444444
2309	0.0965277777778
2413	0.0993055555556
2456	0.06875
2511	0.06875
2624	0.06875
2694	0.0666666666667
2741	0.0555555555556
2868	0.0513888888889
2935	0.0513888888889
2995	0.0972222222222
