position	sentiment
0	-0.0833333333333
28	-0.0833333333333
120	-0.0833333333333
169	-0.0416666666667
261	-0.0625
320	-0.0625
380	-0.0625
425	-0.0166666666667
547	-0.0166666666667
672	-0.0166666666667
797	-0.0166666666667
929	0.025
991	0.025
1096	0.0291666666667
1244	0.0291666666667
1306	0.0208333333333
1475	0.00833333333333
1719	0.0541666666667
1771	0.116666666667
1987	0.0708333333333
2020	0.0708333333333
2113	0.0708333333333
2149	0.120833333333
2239	0.120833333333
2284	0.120833333333
2335	0.116666666667
2383	0.165625
2514	0.23125
2580	0.30625
2618	0.260416666667
2678	0.197916666667
2758	0.197916666667
2878	0.213194444444
3077	0.213194444444
3187	0.163194444444
3318	0.163194444444
3483	0.163194444444
3585	0.196527777778
3755	0.147569444444
3798	0.0986111111111
3977	0.0587962962963
4087	0.0837962962963
4150	0.11712962963
4258	0.11712962963
4407	0.124768518519
4515	0.100462962963
4677	0.100462962963
4784	0.140740740741
4848	0.124074074074
4891	0.0907407407407
5036	0.0949074074074
5165	0.0865740740741
5250	0.149305555556
5348	0.124305555556
5451	0.0909722222222
5625	0.0909722222222
5749	0.0680555555556
5822	0.0923611111111
5908	0.114583333333
5967	0.0743055555556
6054	0.0909722222222
6171	0.0909722222222
6242	0.0868055555556
6278	0.0284722222222
6529	-0.0444444444444
6554	-0.0736111111111
6677	-0.0736111111111
6713	-0.0173611111111
6812	-0.0173611111111
6855	-0.0173611111111
6884	-0.0395833333333
7029	-0.0291666666667
7187	-0.0291666666667
7341	-0.0125
7458	-0.0125
7576	0.0458333333333
7631	0.1
7764	0.1375
7779	0.183333333333
7871	0.127083333333
8017	0.127083333333
8073	0.127083333333
8274	0.115277777778
8548	0.104861111111
8696	0.125694444444
8815	0.109027777778
8890	0.171527777778
8945	0.202083333333
9175	0.15625
9276	0.147916666667
9514	0.102083333333
9591	0.102083333333
9662	0.132638888889
9793	0.195138888889
9842	0.206944444444
