position	sentiment
0	0.118055555556
49	0.118055555556
122	0.118055555556
275	0.102777777778
408	0.102777777778
538	0.04375
539	0.0798611111111
749	0.0798611111111
750	0.0770833333333
862	0.0208333333333
863	0.0770833333333
915	0.03125
980	-0.0104166666667
1090	-0.00208333333333
1148	0.0284722222222
1262	-0.00208333333333
1287	-0.00208333333333
1372	0.000694444444444
1396	0.00347222222222
1409	0.0298611111111
1481	0.0798611111111
1539	0.0798611111111
1559	0.0194444444444
1583	0.00277777777778
1643	0.0444444444444
1761	0.0444444444444
1889	0.0138888888889
1890	0.0597222222222
1979	0.0597222222222
2045	0.0597222222222
2083	0.0958333333333
2129	0.0694444444444
2248	0.0611111111111
2310	0.0611111111111
2364	0.0652777777778
2418	0.0819444444444
2493	0.0819444444444
2516	0.0819444444444
2543	0.0819444444444
2562	0.0361111111111
2583	0.0361111111111
2584	0.0361111111111
