position	sentiment
0	-0.0402777777778
23	-0.0402777777778
83	-0.00277777777778
167	-0.0305555555556
252	0.0277777777778
347	0.00138888888889
458	0.00416666666667
523	0.00416666666667
524	-0.0430555555556
585	-0.0625
643	-0.00972222222222
709	-0.0430555555556
842	-0.00555555555556
931	0.00416666666667
932	0.00416666666667
1080	-0.00138888888889
1222	-0.00972222222222
1286	0.025
1331	-0.025
1353	-0.0206597222222
1408	-0.0206597222222
1473	0.00711805555556
1474	0.0501736111111
1568	0.0223958333333
1569	0.0223958333333
1635	0.0415625
1724	0.0415625
1798	-0.0359375
1935	-0.0359375
2083	-0.0309027777778
2084	-0.0309027777778
2245	0.000868055555556
2246	0.0230902777778
2416	0.0230902777778
2494	-0.0227430555556
2700	0.00920138888889
2701	-0.0185763888889
2792	-0.0377430555556
3138	-0.0439930555556
3191	0.0272569444444
3192	0.0272569444444
3266	0.0680555555556
3363	0.0680555555556
3403	0.0736111111111
3437	0.0513888888889
3508	0.0513888888889
3587	0.0513888888889
3757	0.0472222222222
3848	0.116666666667
3967	0.116666666667
3968	0.16875
