position	sentiment
0	0.0138888888889
27	0.0138888888889
111	0.0680555555556
244	0.0694444444444
245	0.0694444444444
381	0.075
533	0.075
534	0.0677083333333
603	0.0427083333333
676	0.0482638888889
779	0.0482638888889
780	0.0274305555556
880	-0.0184027777778
966	-0.0184027777778
1096	-0.0642361111111
1166	-0.105208333333
1270	-0.105208333333
1271	-0.0670138888889
1383	-0.0670138888889
1416	-0.0597222222222
1474	-0.0347222222222
1555	-0.0347222222222
1556	-0.00416666666667
1684	-0.00416666666667
1747	0.0958333333333
1775	0.141666666667
1884	0.141666666667
2071	0.183564814815
2217	0.183564814815
2218	0.14375
2309	0.14375
2356	0.14375
2505	0.140972222222
2599	0.140972222222
2600	0.110416666667
2696	0.0604166666667
2716	0.0145833333333
2793	0.00486111111111
2939	0.0548611111111
2940	0.031712962963
3057	0.031712962963
3212	0.0333333333333
3213	0.0333333333333
3328	0.0833333333333
3415	0.122222222222
3416	0.122222222222
