position	sentiment
0	-0.00833333333333
49	-0.00833333333333
154	-0.00833333333333
281	-0.0694444444444
439	-0.0611111111111
573	-0.0361111111111
595	-0.0361111111111
721	-0.0361111111111
785	-0.0361111111111
986	-0.0111111111111
1027	0.0388888888889
1053	0.00555555555556
1079	0.0618055555556
1098	0.0701388888889
1186	0.0701388888889
1297	0.0979166666667
1412	0.0979166666667
1481	0.0979166666667
1548	0.0979166666667
1624	0.0979166666667
1668	0.109027777778
1711	0.109027777778
1742	0.0673611111111
1865	0.0673611111111
1944	0.0111111111111
2057	0.0111111111111
2206	0.0277777777778
2249	0.0736111111111
2254	0.0736111111111
2260	0.0916666666667
2278	0.11
2301	0.11
2410	0.0988888888889
2479	0.144722222222
2513	0.144722222222
2644	0.144722222222
2738	0.115555555556
2772	0.115555555556
2887	0.0988888888889
2980	0.0530555555556
3058	0.0530555555556
3073	0.035
3282	-0.0222222222222
3333	-0.0305555555556
3375	-0.0305555555556
3408	-0.0763888888889
3480	-0.0763888888889
3531	-0.0763888888889
3672	-0.0555555555556
3718	-0.0944444444444
3745	-0.0944444444444
